replicate	sample_size	architecture	ld_policy	n_trait1_causal	n_trait2_causal	n_shared_causal	completed	fit1_converged	fit2_converged	comparable_pairs	max_pp_h4_susie	pp_h4_abf	trait1_all_causal_in_cs	trait2_all_causal_in_cs	runtime_seconds	error
5	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.976759221152526	0.904806770510706	FALSE	FALSE	1.77999999999999	
5	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	2.8483740705757e-10	1.81137945043977e-10	TRUE	TRUE	0.0500000000000114	
5	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	20	0.998860290105642	1.81137945043977e-10	TRUE	TRUE	0.239999999999995	
5	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	20	0.999999893975327	1.81137945043977e-10	TRUE	TRUE	0.0699999999999932	
6	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.825290242119502	0.784788877495475	TRUE	TRUE	0.0400000000000063	
6	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.819678424057996	0.784788877495475	TRUE	TRUE	0.0700000000000074	
6	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	8	0.204411772193385	0.784788877495475	TRUE	TRUE	0.0699999999999932	
6	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	0	NA	0.00791998828386555	TRUE	FALSE	0.0300000000000011	
6	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	0	NA	0.00791998828386555	TRUE	FALSE	0.0600000000000023	
6	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	0	NA	0.00791998828386555	FALSE	FALSE	0.799999999999997	
6	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	10	0.0880538335431811	0.227033292247766	TRUE	TRUE	0.120000000000005	
6	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	4	0.0863491843409305	0.227033292247766	TRUE	TRUE	0.0799999999999983	
6	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	3	0.0258209063234278	0.227033292247766	TRUE	TRUE	0.0799999999999983	
6	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0414777486966315	0.0118832329015643	TRUE	TRUE	0.039999999999992	
6	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	1	0.0414777486966315	0.0118832329015643	TRUE	TRUE	0.0500000000000114	
6	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.0176628958956063	0.0118832329015643	TRUE	TRUE	0.0999999999999943	
6	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.926910803220901	0.919677643126938	FALSE	TRUE	0.0300000000000011	
6	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.916434104290171	0.919677643126938	FALSE	TRUE	0.0400000000000063	
6	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.952932226905741	0.919677643126938	TRUE	TRUE	0.109999999999999	
6	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.0446029485528671	0.00925928798116007	FALSE	FALSE	0.0499999999999972	
6	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.0446029485528671	0.00925928798116007	FALSE	FALSE	0.0300000000000011	
6	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.00323682471014535	0.00925928798116007	TRUE	TRUE	0.0600000000000023	
6	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	1	0.906901593829813	0.857708871865757	FALSE	FALSE	0.0499999999999972	
6	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	1	0.906901593829813	0.857708871865757	FALSE	FALSE	0.0300000000000011	
6	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	6	0.0634148017208418	0.857708871865757	TRUE	TRUE	0.0799999999999983	
6	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	3	0.0900197977936373	0.00029815687561538	TRUE	TRUE	0.0300000000000011	
6	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.899766262440279	0.00029815687561538	FALSE	TRUE	0.120000000000005	
6	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	20	0.156032950307998	0.00029815687561538	TRUE	TRUE	0.0799999999999983	
6	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.998609509748854	0.998623510423574	TRUE	TRUE	0.0499999999999972	
6	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	6	0.998601649539618	0.998623510423574	TRUE	TRUE	0.0600000000000023	
6	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999999999957	0.998623510423574	TRUE	TRUE	0.0799999999999983	
6	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.983644227079534	0.983727718045231	FALSE	FALSE	0.0300000000000011	
6	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	10	0.983490357811935	0.983727718045231	FALSE	TRUE	1.62	
6	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	20	0.99456487839783	0.983727718045231	TRUE	TRUE	0.0999999999999943	
6	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.373263543647434	0.0499910998540547	TRUE	TRUE	0.0900000000000034	
6	20000	shared_plus_specific	EAS_substituted	2	2	1	FALSE	NA	NA	NA	NA	NA	NA	NA	3.83999999999999	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
6	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.739684127849161	0.0499910998540547	TRUE	FALSE	0.160000000000011	
6	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	2	0.0902251091585922	6.87955953831046e-11	TRUE	TRUE	0.0300000000000011	
6	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.884262350088845	6.87955953831046e-11	FALSE	TRUE	1.16	
6	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	1	6.87955953831046e-11	TRUE	TRUE	0.0600000000000023	
7	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.962932759834423	0.961951556243311	TRUE	TRUE	0.0499999999999972	
7	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.962932759834423	0.961951556243311	TRUE	TRUE	0.0300000000000011	
7	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	9	0.658583021714126	0.961951556243311	TRUE	TRUE	0.0600000000000023	
7	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.960362471880625	0.972331436468229	TRUE	FALSE	0.0499999999999972	
7	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.96429683650527	0.972331436468229	TRUE	FALSE	0.0600000000000023	
7	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	12	0.252771548223549	0.972331436468229	TRUE	TRUE	0.0899999999999892	
7	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.231163291918239	0.19718567481631	TRUE	TRUE	0.0500000000000114	
7	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.215918137683483	0.19718567481631	TRUE	TRUE	0.0499999999999972	
7	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.002108318154932	0.19718567481631	TRUE	TRUE	0.0600000000000023	
7	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0358414557019727	0.0246715733187199	TRUE	TRUE	0.0300000000000011	
7	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0283520963033765	0.0246715733187199	TRUE	TRUE	0.0599999999999881	
7	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	9	0.0481603872582414	0.0246715733187199	TRUE	TRUE	0.109999999999999	
7	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.9435822603626	0.939689532737644	TRUE	TRUE	0.0400000000000063	
7	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	12	0.93316091944687	0.939689532737644	TRUE	TRUE	0.0900000000000034	
7	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999998225253703	0.939689532737644	FALSE	TRUE	0.0799999999999983	
7	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.982609594911774	0.983644978950403	TRUE	TRUE	0.0600000000000023	
7	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	9	0.996536210892742	0.983644978950403	TRUE	FALSE	0.0600000000000023	
7	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999998947040744	0.983644978950403	TRUE	FALSE	0.109999999999999	
7	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.988281289187036	0.985688208441421	TRUE	TRUE	0.0799999999999983	
7	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	6	0.984940495738067	0.985688208441421	TRUE	TRUE	0.0600000000000023	
7	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	20	0.972571068790524	0.985688208441421	FALSE	TRUE	0.0999999999999943	
7	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0134365850923048	0.00635555499611312	TRUE	TRUE	0.0300000000000011	
7	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0906327934085641	0.00635555499611312	TRUE	TRUE	0.0799999999999983	
7	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	12	0.0560223510186481	0.00635555499611312	FALSE	TRUE	0.0600000000000023	
7	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.999289457888596	0.999257223365114	TRUE	TRUE	0.039999999999992	
7	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.999661112490079	0.999257223365114	TRUE	TRUE	0.570000000000007	
7	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999998931841	0.999257223365114	TRUE	TRUE	0.0600000000000023	
7	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.990521578122678	0.112793949945217	TRUE	TRUE	0.0600000000000023	
7	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999999999984865	0.112793949945217	FALSE	TRUE	0.149999999999991	
7	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999999985328259	0.112793949945217	FALSE	FALSE	0.100000000000009	
7	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.985372330560635	7.46921234459606e-06	TRUE	TRUE	0.0600000000000023	
7	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	20	1	7.46921234459606e-06	FALSE	FALSE	0.109999999999999	
7	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999999479091792	7.46921234459606e-06	FALSE	FALSE	0.0900000000000034	
7	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	2	0.0938252732325122	4.14769793164993e-21	TRUE	TRUE	0.019999999999996	
7	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.9997093399831	4.14769793164993e-21	TRUE	FALSE	1.47	
7	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	1.14750322662595e-05	4.14769793164993e-21	TRUE	FALSE	0.0900000000000034	
8	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.620964558493537	0.550293978500392	TRUE	TRUE	0.0499999999999972	
8	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.629014138483899	0.550293978500392	TRUE	TRUE	0.0300000000000011	
8	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	8	0.796240422016177	0.550293978500392	TRUE	TRUE	0.0499999999999972	
8	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.821246134327942	0.780618685078107	TRUE	TRUE	0.0499999999999972	
8	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.820190156955837	0.780618685078107	TRUE	FALSE	0.0300000000000011	
8	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	8	0.270700169782097	0.780618685078107	TRUE	TRUE	0.0600000000000023	
8	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.118153037744582	0.189771597904325	FALSE	TRUE	0.0999999999999943	
8	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	5	0.0906122636269433	0.189771597904325	FALSE	TRUE	0.0699999999999932	
8	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	4	0.0671240545899911	0.189771597904325	TRUE	TRUE	0.0700000000000074	
8	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	4	0.207417954246669	0.102867944968767	TRUE	TRUE	0.0600000000000023	
8	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.147300787137503	0.102867944968767	TRUE	TRUE	0.0499999999999972	
8	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	10	0.930922838772383	0.102867944968767	TRUE	TRUE	0.0699999999999932	
8	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.97321454404251	0.957831147636753	TRUE	TRUE	0.0300000000000011	
8	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.982262622066822	0.957831147636753	FALSE	TRUE	5.3	
8	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	8	0.915030227040716	0.957831147636753	TRUE	TRUE	0.0600000000000023	
8	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.885551250767109	0.921170600486184	TRUE	TRUE	0.129999999999995	
8	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.955864377268846	0.921170600486184	FALSE	TRUE	0.0699999999999932	
8	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999899887245944	0.921170600486184	FALSE	FALSE	1.33	
8	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.984929370769054	0.85133753499091	TRUE	TRUE	0.0600000000000023	
8	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	12	0.934482906561853	0.85133753499091	FALSE	TRUE	0.0899999999999892	
8	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.994126174639216	0.85133753499091	FALSE	TRUE	0.13000000000001	
8	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0104259722179374	0.00675033463206329	TRUE	TRUE	0.0300000000000011	
8	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	3	0.0802614851404566	0.00675033463206329	TRUE	TRUE	0.0499999999999972	
8	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	8	0.187239559165276	0.00675033463206329	TRUE	TRUE	0.0900000000000034	
8	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.998599064554604	0.998598173804903	TRUE	TRUE	0.0499999999999972	
8	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	25	1	0.998598173804903	TRUE	TRUE	6.95	
8	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.994955493185584	0.998598173804903	FALSE	TRUE	1.58999999999999	
8	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.998296488535192	0.333399228567375	TRUE	TRUE	0.0800000000000125	
8	20000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	3.91999999999999	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
8	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	1	0.333399228567375	FALSE	FALSE	0.100000000000009	
8	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	6	0.893400874486259	3.81455663291645e-06	TRUE	FALSE	0.0900000000000034	
8	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	20	0.700274626805344	3.81455663291645e-06	FALSE	FALSE	1.16	
8	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.104541717952369	3.81455663291645e-06	FALSE	FALSE	0.109999999999999	
8	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	4.81505034097381e-12	3.07536937652543e-12	TRUE	TRUE	0.0300000000000011	
8	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.276146760402764	3.07536937652543e-12	TRUE	FALSE	4.39	
8	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999951324415072	3.07536937652543e-12	TRUE	FALSE	1.44	
9	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.893189003180863	0.879308369468386	TRUE	TRUE	0.0299999999999869	
9	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	4	0.768836884897414	0.879308369468386	TRUE	TRUE	0.0700000000000074	
9	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	3	0.133951676691691	0.879308369468386	TRUE	TRUE	0.0699999999999932	
9	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.991960514021909	0.992102086770176	FALSE	TRUE	0.0300000000000011	
9	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.991375737079075	0.992102086770176	FALSE	TRUE	0.0599999999999881	
9	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.99990664424818	0.992102086770176	FALSE	FALSE	0.0700000000000074	
9	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	1	0.115595976509685	0.0897809539819206	TRUE	FALSE	0.0300000000000011	
9	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.115722978725441	0.0897809539819206	FALSE	FALSE	0.039999999999992	
9	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	10	0.11354636451417	0.0897809539819206	TRUE	TRUE	0.109999999999999	
9	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0378421608478396	0.0172865624075394	TRUE	TRUE	0.0400000000000063	
9	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0375717304345901	0.0172865624075394	TRUE	TRUE	0.0400000000000063	
9	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	3	0.003764753508028	0.0172865624075394	TRUE	TRUE	0.0599999999999881	
9	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.725970285332009	0.570005829984012	TRUE	TRUE	0.0500000000000114	
9	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	6	0.720328458709471	0.570005829984012	TRUE	TRUE	0.0599999999999881	
9	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	5	0.192060557997414	0.570005829984012	TRUE	TRUE	0.0500000000000114	
9	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.811109334425242	0.79141440374925	FALSE	FALSE	0.0300000000000011	
9	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	3	0.872402239059056	0.79141440374925	FALSE	FALSE	0.039999999999992	
9	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999713483707887	0.79141440374925	FALSE	FALSE	0.100000000000009	
9	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.965481128607889	0.833869114866284	TRUE	TRUE	0.0600000000000023	
9	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	6	0.957019230930213	0.833869114866284	FALSE	FALSE	0.0799999999999983	
9	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.998590395627691	0.833869114866284	FALSE	TRUE	0.0600000000000023	
9	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.960035957835366	0.957921076004201	TRUE	TRUE	0.0499999999999972	
9	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.960701657965498	0.957921076004201	TRUE	TRUE	0.0499999999999972	
9	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.99847703798514	0.957921076004201	TRUE	TRUE	0.0700000000000074	
9	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.980762888708148	0.981738871397313	TRUE	TRUE	0.0499999999999972	
9	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.998446993349488	0.981738871397313	FALSE	FALSE	1.67	
9	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999999999986	0.981738871397313	FALSE	FALSE	0.0600000000000023	
9	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.99431890624531	0.993112677176283	TRUE	TRUE	0.170000000000002	
9	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999999168608757	0.993112677176283	FALSE	FALSE	1.52999999999999	
9	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	1	0.993112677176283	FALSE	FALSE	0.100000000000009	
9	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	6	0.984961750262481	0.0281257743130879	TRUE	TRUE	0.120000000000005	
9	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999996506448048	0.0281257743130879	FALSE	TRUE	0.179999999999993	
9	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999999998111434	0.0281257743130879	FALSE	TRUE	0.0600000000000023	
9	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	1.04220244809999e-06	7.69299208666641e-07	TRUE	TRUE	0.039999999999992	
9	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.99999999997317	7.69299208666641e-07	FALSE	TRUE	0.820000000000007	
9	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999999969082566	7.69299208666641e-07	TRUE	FALSE	0.0799999999999983	
10	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.683382522730218	0.613054141289868	TRUE	TRUE	0.0300000000000011	
10	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.665617277174883	0.613054141289868	TRUE	TRUE	0.0300000000000011	
10	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	9	0.0164488078503105	0.613054141289868	TRUE	TRUE	0.139999999999986	
10	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.722093498959127	0.0238738520259922	TRUE	TRUE	0.0700000000000074	
10	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.311999185174974	0.0238738520259922	TRUE	TRUE	0.0400000000000063	
10	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.0492478347390786	0.0238738520259922	FALSE	TRUE	0.0499999999999972	
10	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.108325264832479	0.348583111620106	FALSE	FALSE	0.0499999999999972	
10	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	5	0.0364463915540775	0.348583111620106	FALSE	FALSE	0.0799999999999983	
10	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	9	0.0657218651253342	0.348583111620106	TRUE	TRUE	0.0600000000000023	
10	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0736705255004083	0.0246003152726146	TRUE	TRUE	0.0300000000000011	
10	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0685284026841093	0.0246003152726146	TRUE	TRUE	0.0799999999999983	
10	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.055331586588281	0.0246003152726146	TRUE	TRUE	0.0300000000000011	
10	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.975745041696475	0.974980672025429	FALSE	TRUE	0.0499999999999972	
10	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.975745041696475	0.974980672025429	FALSE	TRUE	0.0400000000000063	
10	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	16	0.991618303742272	0.974980672025429	TRUE	FALSE	0.0599999999999881	
10	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.982109464014859	0.0977081435012412	TRUE	TRUE	0.0800000000000125	
10	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	8	0.954699215161882	0.0977081435012412	TRUE	TRUE	0.0799999999999983	
10	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	10	0.823687204000357	0.0977081435012412	TRUE	TRUE	0.0899999999999892	
10	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	6	0.163552963868563	0.818674533209068	TRUE	TRUE	0.160000000000011	
10	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	10	0.71374620210751	0.818674533209068	TRUE	TRUE	0.140000000000001	
10	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	10	0.168085744163345	0.818674533209068	TRUE	TRUE	0.140000000000001	
10	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	3	0.271681545289112	0.259051309892409	TRUE	TRUE	0.0499999999999972	
10	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	15	0.140717994443647	0.259051309892409	TRUE	TRUE	0.0600000000000023	
10	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	15	0.676889720520141	0.259051309892409	TRUE	TRUE	0.0999999999999943	
10	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.998180955749194	0.998214274791518	TRUE	TRUE	0.0300000000000011	
10	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	25	1	0.998214274791518	FALSE	FALSE	1.45	
10	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999998745508	0.998214274791518	FALSE	FALSE	0.0600000000000023	
10	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.995618630888147	0.993493614654766	TRUE	FALSE	0.0799999999999983	
10	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	15	0.798749602272596	0.993493614654766	FALSE	FALSE	3.55999999999999	
